id1,id2,ddi_risk
DB01319,DB00615,Significant
DB01319,DB00619,"Potentially significant"
DB01319,DB00622,"Potentially significant"
DB01319,DB00625,"Potentially significant"
DB01319,DB00628,"Potentially significant"
DB01319,DB00641,Critical
DB01319,DB00641,"Potentially significant"
DB01319,DB00655,"Potentially significant"
DB01319,DB00656,"Potentially significant"
DB01319,DB00661,"Potentially significant"
DB01319,DB00673,"Potentially significant"
DB01319,DB00675,"Potentially significant"
DB01319,DB00678,"Potentially significant"
DB01319,DB00683,Critical
DB01319,DB00683,"Potentially significant"
DB01319,DB00690,"Potentially significant"
DB01319,DB00700,"Potentially significant"
DB01319,DB00701,"Potentially significant"
DB01319,DB00705,"Potentially significant"
DB01319,DB00706,"Potentially significant"
DB01319,DB00708,"Potentially significant"
DB01319,DB00717,"Potentially significant"
DB01319,DB00717,Significant
DB01319,DB00731,"Potentially significant"
DB01319,DB00759,"Potentially significant"
DB01319,DB00762,"Potentially significant"
DB01319,DB00773,"Potentially significant"
DB01319,DB00783,"Potentially significant"
DB01319,DB00802,"Potentially significant"
DB01319,DB00802,Significant
DB01319,DB00813,"Potentially significant"
DB01319,DB00820,"Potentially significant"
DB01319,DB00829,"Potentially significant"
DB01319,DB00834,"Potentially significant"
DB01319,DB00862,Significant
DB01319,DB00864,"Potentially significant"
DB01319,DB00864,Significant
DB01319,DB00877,"Potentially significant"
DB01319,DB00883,"Potentially significant"
DB01319,DB00897,Critical
DB01319,DB00897,"Potentially significant"
DB01319,DB00904,"Potentially significant"
DB01319,DB00907,"Potentially significant"
DB01319,DB00908,"Potentially significant"
DB01319,DB00908,Significant
DB01319,DB00909,"Potentially significant"
DB01319,DB00921,"Potentially significant"
DB01319,DB00932,"Potentially significant"
DB01319,DB00938,"Potentially significant"
DB01319,DB00949,"Potentially significant"
DB01319,DB00990,"Potentially significant"
DB01319,DB00997,"Potentially significant"
DB01319,DB01012,"Potentially significant"
DB01319,DB01018,"Potentially significant"
DB01319,DB01020,"Potentially significant"
DB01319,DB01023,"Potentially significant"
DB01319,DB01026,"Potentially significant"
DB01319,DB01036,"Potentially significant"
DB01319,DB01045,Critical
DB01319,DB01058,"Potentially significant"
DB01319,DB01068,"Potentially significant"
DB01319,DB01072,"Potentially significant"
DB01319,DB01076,"Potentially significant"
DB01319,DB01087,"Potentially significant"
DB01319,DB01100,Critical
DB01319,DB01100,"Potentially significant"
DB01319,DB01115,"Potentially significant"
DB01319,DB01118,"Potentially significant"
DB01319,DB01149,"Potentially significant"
DB01319,DB01167,"Potentially significant"
DB01319,DB01167,Significant
DB01319,DB01174,Significant
DB01319,DB01175,"Potentially significant"
DB01319,DB01182,Critical
DB01319,DB01183,"Potentially significant"
DB01319,DB01186,"Potentially significant"
DB01319,DB01198,"Potentially significant"
DB01319,DB01200,"Potentially significant"
DB01319,DB01201,Critical
DB01319,DB01211,"Potentially significant"
DB01319,DB01219,"Potentially significant"
DB01319,DB01221,"Potentially significant"
DB01319,DB01222,"Potentially significant"
DB01319,DB01223,"Potentially significant"
DB01319,DB01224,"Potentially significant"
DB01319,DB01227,"Potentially significant"
DB01319,DB01229,"Potentially significant"
DB01319,DB01232,"Potentially significant"
DB01319,DB01234,"Potentially significant"
DB01319,DB01238,"Potentially significant"
DB01319,DB01248,"Potentially significant"
DB01319,DB01253,"Potentially significant"
DB01319,DB01254,"Potentially significant"
DB01319,DB01264,"Potentially significant"
DB01319,DB01319,"Potentially significant"
DB01319,DB01394,"Potentially significant"
DB01319,DB01545,"Potentially significant"
DB01319,DB04574,"Potentially significant"
DB01319,DB04835,"Potentially significant"
DB01319,DB04835,Significant
DB01319,DB04845,Significant
DB01319,DB04855,"Potentially significant"
DB01319,DB05521,Critical
DB01319,DB05521,"Potentially significant"
DB01319,DB05812,"Potentially significant"
DB01319,DB06176,"Potentially significant"
DB01319,DB06212,"Potentially significant"
DB01319,DB06228,"Potentially significant"
DB01319,DB06414,"Potentially significant"
DB01319,DB06603,"Potentially significant"
DB01319,DB06605,"Potentially significant"
DB01319,DB06626,"Potentially significant"
DB01319,DB06789,"Potentially significant"
DB01319,DB08815,"Potentially significant"
DB01319,DB08816,"Potentially significant"
DB01319,DB08864,"Potentially significant"
DB01319,DB08873,"Potentially significant"
DB01319,DB08895,"Potentially significant"
DB01319,DB09034,"Potentially significant"
DB01319,DB09039,"Potentially significant"
DB01319,DB09048,"Potentially significant"
DB01319,DB09049,"Potentially significant"
DB01319,DB09054,"Potentially significant"
DB01319,DB09071,"Potentially significant"
DB01319,DB09074,"Potentially significant"
DB01319,DB09389,"Potentially significant"
DB01319,DB11757,"Potentially significant"
DB01320,DB00091,"Potentially significant"
DB01320,DB00136,"Potentially significant"
DB01320,DB00175,"Potentially significant"
DB01320,DB00188,"Potentially significant"
DB01320,DB00193,"Potentially significant"
DB01320,DB00199,"Potentially significant"
DB01320,DB00203,"Potentially significant"
DB01320,DB00208,"Potentially significant"
DB01320,DB00208,Significant
DB01320,DB00213,"Potentially significant"
DB01320,DB00214,"Potentially significant"
DB01320,DB00215,"Potentially significant"
DB01320,DB00216,"Potentially significant"
DB01320,DB00220,"Potentially significant"
DB01320,DB00222,"Potentially significant"
DB01320,DB00224,"Potentially significant"
DB01320,DB00227,"Potentially significant"
DB01320,DB00238,"Potentially significant"
DB01320,DB00243,Critical
DB01320,DB00243,"Potentially significant"
DB01320,DB00250,"Potentially significant"
DB01320,DB00252,"Potentially significant"
DB01320,DB00270,"Potentially significant"
DB01320,DB00277,"Potentially significant"
DB01320,DB00277,Significant
DB01320,DB00280,"Potentially significant"
DB01320,DB00281,"Potentially significant"
DB01320,DB00285,"Potentially significant"
DB01320,DB00286,"Potentially significant"
DB01320,DB00295,"Potentially significant"
DB01320,DB00305,"Potentially significant"
DB01320,DB00313,Significant
DB01320,DB00317,"Potentially significant"
DB01320,DB00320,"Potentially significant"
DB01320,DB00333,"Potentially significant"
DB01320,DB00333,Significant
DB01320,DB00338,"Potentially significant"
DB01320,DB00341,"Potentially significant"
DB01320,DB00343,"Potentially significant"
DB01320,DB00349,"Potentially significant"
DB01320,DB00353,"Potentially significant"
DB01320,DB00359,"Potentially significant"
DB01320,DB00361,"Potentially significant"
DB01320,DB00367,Critical
DB01320,DB00367,"Potentially significant"
DB01320,DB00370,"Potentially significant"
DB01320,DB00379,Significant
DB01320,DB00381,"Potentially significant"
DB01320,DB00384,Significant
DB01320,DB00390,"Potentially significant"
DB01320,DB00393,"Potentially significant"
DB01320,DB00395,"Potentially significant"
DB01320,DB00396,"Potentially significant"
DB01320,DB00404,"Potentially significant"
DB01320,DB00412,"Potentially significant"
DB01320,DB00425,"Potentially significant"
DB01320,DB00440,"Potentially significant"
DB01320,DB00440,Significant
DB01320,DB00444,"Potentially significant"
DB01320,DB00444,Significant
DB01320,DB00448,"Potentially significant"
DB01320,DB00455,"Potentially significant"
DB01320,DB00458,"Potentially significant"
DB01320,DB00468,"Potentially significant"
DB01320,DB00471,"Potentially significant"
DB01320,DB00472,"Potentially significant"
DB01320,DB00475,"Potentially significant"
DB01320,DB00480,"Potentially significant"
DB01320,DB00482,"Potentially significant"
DB01320,DB00490,"Potentially significant"
DB01320,DB00497,"Potentially significant"
DB01320,DB00499,"Potentially significant"
DB01320,DB00501,"Potentially significant"
DB01320,DB00502,"Potentially significant"
DB01320,DB00503,"Potentially significant"
DB01320,DB00528,"Potentially significant"
DB01320,DB00531,"Potentially significant"
DB01320,DB00537,"Potentially significant"
DB01320,DB00541,"Potentially significant"
DB01320,DB00544,Significant
DB01320,DB00549,"Potentially significant"
DB01320,DB00554,"Potentially significant"
DB01320,DB00563,"Potentially significant"
DB01320,DB00564,"Potentially significant"
DB01320,DB00570,"Potentially significant"
DB01320,DB00582,"Potentially significant"
DB01320,DB00582,Significant
DB01320,DB00590,"Potentially significant"
DB01320,DB00593,"Potentially significant"
DB01320,DB00602,"Potentially significant"
DB01320,DB00603,"Potentially significant"
DB01320,DB00608,"Potentially significant"
DB01320,DB00615,"Potentially significant"
DB01320,DB00619,"Potentially significant"
DB01320,DB00622,"Potentially significant"
DB01320,DB00625,"Potentially significant"
DB01320,DB00628,"Potentially significant"
DB01320,DB00641,"Potentially significant"
DB01320,DB00655,"Potentially significant"
DB01320,DB00656,"Potentially significant"
DB01320,DB00661,"Potentially significant"
DB01320,DB00665,"Potentially significant"
DB01320,DB00672,"Potentially significant"
DB01320,DB00673,"Potentially significant"
DB01320,DB00675,"Potentially significant"
DB01320,DB00678,"Potentially significant"
DB01320,DB00682,"Potentially significant"
DB01320,DB00682,Significant
DB01320,DB00683,"Potentially significant"
DB01320,DB00690,"Potentially significant"
DB01320,DB00694,"Potentially significant"
DB01320,DB00700,"Potentially significant"
DB01320,DB00701,"Potentially significant"
DB01320,DB00705,"Potentially significant"
DB01320,DB00706,"Potentially significant"
DB01320,DB00708,"Potentially significant"
DB01320,DB00717,"Potentially significant"
DB01320,DB00717,Significant
DB01320,DB00726,"Potentially significant"
DB01320,DB00731,"Potentially significant"
DB01320,DB00734,"Potentially significant"
DB01320,DB00736,"Potentially significant"
DB01320,DB00738,"Potentially significant"
DB01320,DB00741,"Potentially significant"
DB01320,DB00755,"Potentially significant"
DB01320,DB00758,"Potentially significant"
DB01320,DB00759,"Potentially significant"
DB01320,DB00762,"Potentially significant"
DB01320,DB00762,Significant
DB01320,DB00773,"Potentially significant"
DB01320,DB00783,"Potentially significant"
DB01320,DB00802,"Potentially significant"
DB01320,DB00813,"Potentially significant"
DB01320,DB00818,"Potentially significant"
DB01320,DB00820,"Potentially significant"
DB01320,DB00829,"Potentially significant"
DB01320,DB00834,"Potentially significant"
DB01320,DB00863,"Potentially significant"
DB01320,DB00864,"Potentially significant"
DB01320,DB00877,"Potentially significant"
DB01320,DB00883,"Potentially significant"
DB01320,DB00897,"Potentially significant"
DB01320,DB00904,"Potentially significant"
DB01320,DB00907,"Potentially significant"
DB01320,DB00908,"Potentially significant"
DB01320,DB00909,"Potentially significant"
DB01320,DB00912,"Potentially significant"
DB01320,DB00921,"Potentially significant"
DB01320,DB00932,"Potentially significant"
DB01320,DB00938,"Potentially significant"
DB01320,DB00946,Significant
DB01320,DB00949,"Potentially significant"
DB01320,DB00950,"Potentially significant"
DB01320,DB00951,Significant
DB01320,DB00957,Significant
DB01320,DB00967,"Potentially significant"
DB01320,DB00990,"Potentially significant"
DB01320,DB00997,"Potentially significant"
DB01320,DB01011,Significant
DB01320,DB01012,"Potentially significant"
DB01320,DB01015,Significant
DB01320,DB01016,"Potentially significant"
DB01320,DB01018,"Potentially significant"
DB01320,DB01020,"Potentially significant"
DB01320,DB01023,"Potentially significant"
DB01320,DB01026,"Potentially significant"
DB01320,DB01036,"Potentially significant"
DB01320,DB01037,"Potentially significant"
DB01320,DB01045,"Potentially significant"
DB01320,DB01058,"Potentially significant"
DB01320,DB01067,"Potentially significant"
DB01320,DB01068,"Potentially significant"
DB01320,DB01069,"Potentially significant"
DB01320,DB01072,"Potentially significant"
DB01320,DB01076,"Potentially significant"
DB01320,DB01087,"Potentially significant"
DB01320,DB01100,"Potentially significant"
DB01320,DB01115,"Potentially significant"
DB01320,DB01118,"Potentially significant"
DB01320,DB01120,"Potentially significant"
DB01320,DB01124,"Potentially significant"
DB01320,DB01129,"Potentially significant"
DB01320,DB01132,"Potentially significant"
DB01320,DB01136,"Potentially significant"
DB01320,DB01149,"Potentially significant"
DB01320,DB01156,"Potentially significant"
DB01320,DB01166,"Potentially significant"
DB01320,DB01167,"Potentially significant"
DB01320,DB01167,Significant
DB01320,DB01171,"Potentially significant"
DB01320,DB01174,"Potentially significant"
DB01320,DB01175,"Potentially significant"
DB01320,DB01177,"Potentially significant"
DB01320,DB01181,"Potentially significant"
DB01320,DB01183,"Potentially significant"
DB01320,DB01186,"Potentially significant"
DB01320,DB01198,"Potentially significant"
DB01320,DB01200,"Potentially significant"
DB01320,DB01203,"Potentially significant"
DB01320,DB01211,"Potentially significant"
DB01320,DB01219,"Potentially significant"
DB01320,DB01220,"Potentially significant"
DB01320,DB01221,"Potentially significant"
DB01320,DB01222,"Potentially significant"
DB01320,DB01223,"Potentially significant"
DB01320,DB01223,Significant
DB01320,DB01224,"Potentially significant"
DB01320,DB01224,Significant
DB01320,DB01227,Critical
DB01320,DB01227,"Potentially significant"
DB01320,DB01229,"Potentially significant"
DB01320,DB01232,"Potentially significant"
DB01320,DB01234,"Potentially significant"
DB01320,DB01238,"Potentially significant"
DB01320,DB01238,Significant
DB01320,DB01242,"Potentially significant"
DB01320,DB01248,"Potentially significant"
DB01320,DB01253,"Potentially significant"
DB01320,DB01254,"Potentially significant"
DB01320,DB01259,"Potentially significant"
DB01320,DB01261,"Potentially significant"
DB01320,DB01264,"Potentially significant"
DB01320,DB01267,"Potentially significant"
DB01320,DB01319,"Potentially significant"
DB01320,DB01320,"Potentially significant"
DB01320,DB01357,Significant
DB01320,DB01394,"Potentially significant"
DB01320,DB01418,"Potentially significant"
DB01320,DB01545,"Potentially significant"
DB01320,DB01590,"Potentially significant"
DB01320,DB04574,"Potentially significant"
DB01320,DB04575,Critical
DB01320,DB04835,"Potentially significant"
DB01320,DB04855,"Potentially significant"
DB01320,DB04865,"Potentially significant"
DB01320,DB04868,"Potentially significant"
DB01320,DB04938,"Potentially significant"
DB01320,DB05039,"Potentially significant"
DB01320,DB05109,"Potentially significant"
DB01320,DB05246,"Potentially significant"
DB01320,DB05521,"Potentially significant"
DB01320,DB05676,"Potentially significant"
DB01320,DB05812,"Potentially significant"
DB01320,DB06176,"Potentially significant"
DB01320,DB06207,"Potentially significant"
DB01320,DB06212,"Potentially significant"
DB01320,DB06228,"Potentially significant"
DB01320,DB06287,"Potentially significant"
DB01320,DB06290,"Potentially significant"
DB01320,DB06292,"Potentially significant"
DB01320,DB06335,"Potentially significant"
DB01320,DB06403,"Potentially significant"
DB01320,DB06414,"Potentially significant"
DB01320,DB06480,"Potentially significant"
DB01320,DB06589,"Potentially significant"
DB01320,DB06603,"Potentially significant"
DB01320,DB06605,"Potentially significant"
DB01320,DB06616,"Potentially significant"
DB01320,DB06626,"Potentially significant"
DB01320,DB06695,"Potentially significant"
DB01320,DB06725,"Potentially significant"
DB01320,DB06769,"Potentially significant"
DB01320,DB06789,"Potentially significant"
DB01320,DB07615,"Potentially significant"
DB01320,DB08815,"Potentially significant"
DB01320,DB08816,"Potentially significant"
DB01320,DB08828,"Potentially significant"
DB01320,DB08864,"Potentially significant"
DB01320,DB08865,"Potentially significant"
DB01320,DB08873,"Potentially significant"
DB01320,DB08881,"Potentially significant"
DB01320,DB08882,"Potentially significant"
DB01320,DB08889,"Potentially significant"
DB01320,DB08893,"Potentially significant"
DB01320,DB08895,"Potentially significant"
DB01320,DB08899,"Potentially significant"
DB01320,DB08901,"Potentially significant"
DB01320,DB08907,"Potentially significant"
DB01320,DB08910,"Potentially significant"
DB01320,DB08912,"Potentially significant"
DB01320,DB08916,"Potentially significant"
DB01320,DB08918,"Potentially significant"
DB01320,DB08930,"Potentially significant"
DB01320,DB08931,"Potentially significant"
DB01320,DB08934,"Potentially significant"
DB01320,DB09026,"Potentially significant"
DB01320,DB09027,"Potentially significant"
DB01320,DB09034,"Potentially significant"
DB01320,DB09039,"Potentially significant"
DB01320,DB09048,"Potentially significant"
DB01320,DB09049,"Potentially significant"
DB01320,DB09054,"Potentially significant"
DB01320,DB09071,"Potentially significant"
DB01320,DB09074,"Potentially significant"
DB01320,DB09118,"Potentially significant"
DB01320,DB09389,Critical
DB01320,DB09389,"Potentially significant"
DB01320,DB11757,"Potentially significant"
DB01336,DB00684,Significant
DB01336,DB00955,Significant
DB01336,DB00994,Significant
DB01336,DB01082,Significant
DB01337,DB00684,Significant
DB01337,DB01082,Significant
DB01338,DB00684,Significant
DB01338,DB01082,Significant
DB01351,DB00266,Critical
DB01351,DB00633,"Potentially significant"
DB01351,DB00682,Critical
DB01351,DB00734,Significant
DB01351,DB00783,Significant
DB01351,DB00946,Critical
DB01351,DB00977,Significant
DB01351,DB01125,Critical
DB01351,DB01181,"Potentially significant"
DB01351,DB01224,Significant
DB01351,DB01238,Significant
DB01356,DB00177,Significant
DB01356,DB00178,Significant
DB01356,DB00214,Significant
DB01356,DB00232,Critical
DB01356,DB00461,Significant
DB01356,DB00500,Significant
DB01356,DB00524,Critical
DB01356,DB00554,Significant
DB01356,DB00580,Significant
DB01356,DB00605,Significant
DB01356,DB00678,Significant
DB01356,DB00722,Significant
DB01356,DB00784,Significant
DB01356,DB00788,Significant
DB01356,DB00790,Significant
DB01356,DB00812,Significant
DB01356,DB00814,Significant
DB01356,DB00881,Significant
DB01356,DB00939,Significant
DB01356,DB00966,Significant
DB01356,DB00991,Significant
DB01356,DB01021,Critical
DB01356,DB01324,Critical
DB01356,DB01325,Critical
DB01357,DB00220,Significant
DB01357,DB00238,Significant
DB01357,DB00252,Significant
DB01357,DB00273,Significant
DB01357,DB00418,Significant
DB01357,DB00503,Critical
DB01357,DB00607,Significant
DB01357,DB00615,Critical
DB01357,DB00701,Significant
DB01357,DB00745,Significant
DB01357,DB00776,Significant
DB01357,DB00794,Significant
DB01357,DB00932,Significant
DB01357,DB01045,Critical
DB01357,DB01072,Significant
DB01357,DB01174,Significant
DB01357,DB01201,Critical
DB01357,DB01232,Significant
DB01357,DB01264,Significant
DB01357,DB01319,Significant
DB01357,DB06201,Critical
DB01359,DB00554,Significant
DB01359,DB00605,Significant
DB01359,DB00661,Critical
DB01359,DB00839,Significant
DB01359,DB01124,Significant
DB01364,DB00228,"Potentially significant"
DB01364,DB00752,Critical
DB01364,DB00753,"Potentially significant"
DB01364,DB00780,Critical
DB01364,DB01189,"Potentially significant"
DB01364,DB01236,"Potentially significant"
DB01364,DB01247,Critical
DB01364,DB01367,Critical
DB01364,DB01390,Significant
DB01364,DB01626,Critical
DB01364,DB03754,Significant
DB01364,DB09125,Significant
DB01364,DB09154,Significant
DB01364,DB09395,Significant
DB01364,DB11098,Significant
DB01365,DB00752,Critical
DB01365,DB00780,Critical
DB01365,DB01626,Critical
DB01367,DB00150,Contraindicated
DB01367,DB00176,Contraindicated
DB01367,DB00182,Contraindicated
DB01367,DB00193,Critical
DB01367,DB00193,"Potentially significant"
DB01367,DB00215,Contraindicated
DB01367,DB00215,Significant
DB01367,DB00285,Contraindicated
DB01367,DB00285,Significant
DB01367,DB00321,Contraindicated
DB01367,DB00321,Critical
DB01367,DB00344,Contraindicated
DB01367,DB00344,Critical
DB01367,DB00368,"Potentially significant"
DB01367,DB00370,Contraindicated
DB01367,DB00388,Contraindicated
DB01367,DB00397,Contraindicated
DB01367,DB00422,Contraindicated
DB01367,DB00449,"Potentially significant"
DB01367,DB00454,"Potentially significant"
DB01367,DB00458,Contraindicated
DB01367,DB00458,Critical
DB01367,DB00472,Contraindicated
DB01367,DB00476,Contraindicated
DB01367,DB00476,Significant
DB01367,DB00490,"Potentially significant"
DB01367,DB00514,Contraindicated
DB01367,DB00537,Significant
DB01367,DB00540,Contraindicated
DB01367,DB00540,Critical
DB01367,DB00543,Contraindicated
DB01367,DB00543,Critical
DB01367,DB00610,Contraindicated
DB01367,DB00668,"Potentially significant"
DB01367,DB00708,Critical
DB01367,DB00715,Contraindicated
DB01367,DB00726,Contraindicated
DB01367,DB00726,Critical
DB01367,DB00752,Critical
DB01367,DB00852,Contraindicated
DB01367,DB00852,"Potentially significant"
DB01367,DB00899,Critical
DB01367,DB00934,Critical
DB01367,DB00937,"Potentially significant"
DB01367,DB00968,"Potentially significant"
DB01367,DB00988,Contraindicated
DB01367,DB01104,Contraindicated
DB01367,DB01104,Significant
DB01367,DB01142,Contraindicated
DB01367,DB01142,Critical
DB01367,DB01149,Significant
DB01367,DB01151,Contraindicated
DB01367,DB01151,Critical
DB01367,DB01175,Contraindicated
DB01367,DB01175,Significant
DB01367,DB01235,Contraindicated
DB01367,DB01242,Contraindicated
DB01367,DB01242,Critical
DB01367,DB01247,Critical
DB01367,DB01255,"Potentially significant"
DB01367,DB01364,Contraindicated
DB01367,DB01364,"Potentially significant"
DB01367,DB01365,Contraindicated
DB01367,DB01576,"Potentially significant"
DB01367,DB01577,"Potentially significant"
DB01367,DB01579,"Potentially significant"
DB01367,DB04832,Contraindicated
DB01367,DB04844,Critical
DB01367,DB04896,Contraindicated
DB01367,DB04896,Significant
DB01367,DB06204,Critical
DB01367,DB06262,"Potentially significant"
DB01367,DB06684,Contraindicated
DB01367,DB06700,Contraindicated
DB01367,DB06706,Contraindicated
DB01367,DB08841,Contraindicated
DB01367,DB08881,Significant
DB01367,DB08918,Contraindicated
DB01367,DB09068,Contraindicated
DB01367,DB09167,Contraindicated
DB01367,DB09194,Contraindicated
DB01369,DB00091,Significant
DB01369,DB00280,Significant
DB01369,DB00908,Significant
DB01369,DB01100,Significant
DB01377,DB00759,Significant
DB01377,DB00943,Significant
DB01377,DB01017,Significant
DB01380,DB00615,Significant
DB01380,DB00682,Significant
DB01380,DB00734,Significant
DB01380,DB01045,Significant
DB01380,DB01224,Significant
DB01380,DB01238,Significant
DB01384,DB00682,Significant
DB01388,DB00342,Critical
DB01388,DB00346,Critical
DB01388,DB00706,Critical
DB01388,DB06207,Critical
DB01390,DB00759,Significant
DB01394,DB00091,Critical
DB01394,DB00196,Significant
DB01394,DB00199,Significant
DB01394,DB00207,Significant
DB01394,DB00220,Significant
DB01394,DB00224,Significant
DB01394,DB00243,Significant
DB01394,DB00343,Significant
DB01394,DB00503,Significant
DB01394,DB00537,Significant
DB01394,DB00582,Significant
DB01394,DB00619,Significant
DB01394,DB00661,Significant
DB01394,DB00673,Significant
DB01394,DB00701,Significant
DB01394,DB00864,Significant
DB01394,DB00872,Significant
DB01394,DB00908,Significant
DB01394,DB00932,Significant
DB01394,DB00976,Significant
DB01394,DB01023,Significant
DB01394,DB01026,Significant
DB01394,DB01072,Significant
DB01394,DB01136,Significant
DB01394,DB01149,Significant
DB01394,DB01167,Significant
DB01394,DB01197,Significant
DB01394,DB01232,Significant
DB01394,DB01263,Significant
DB01394,DB01264,Significant
DB01394,DB01319,Significant
DB01394,DB01388,Significant
DB01394,DB01601,Significant
DB01394,DB04216,Significant
DB01394,DB04855,Significant
DB01394,DB13179,Significant
DB01397,DB00682,Significant
DB01397,DB00946,Critical
DB01399,DB00682,Significant
DB01403,DB00176,"Potentially significant"
DB01403,DB00193,"Potentially significant"
DB01403,DB00264,"Potentially significant"
DB01403,DB00285,"Potentially significant"
DB01403,DB00289,"Potentially significant"
DB01403,DB00317,"Potentially significant"
DB01403,DB00318,"Potentially significant"
DB01403,DB00321,"Potentially significant"
DB01403,DB00344,"Potentially significant"
DB01403,DB00370,"Potentially significant"
DB01403,DB00373,"Potentially significant"
DB01403,DB00379,"Potentially significant"
DB01403,DB00458,"Potentially significant"
DB01403,DB00472,"Potentially significant"
DB01403,DB00476,"Potentially significant"
DB01403,DB00477,"Potentially significant"
DB01403,DB00502,"Potentially significant"
DB01403,DB00514,"Potentially significant"
DB01403,DB00540,"Potentially significant"
DB01403,DB00543,"Potentially significant"
DB01403,DB00571,"Potentially significant"
DB01403,DB00608,"Potentially significant"
DB01403,DB00623,"Potentially significant"
DB01403,DB00675,"Potentially significant"
DB01403,DB00679,"Potentially significant"
DB01403,DB00715,"Potentially significant"
DB01403,DB00726,"Potentially significant"
DB01403,DB00734,"Potentially significant"
DB01403,DB00850,"Potentially significant"
DB01403,DB00934,"Potentially significant"
DB01403,DB00997,"Potentially significant"
DB01403,DB01035,"Potentially significant"
DB01403,DB01036,"Potentially significant"
DB01403,DB01069,"Potentially significant"
DB01403,DB01087,"Potentially significant"
DB01403,DB01100,"Potentially significant"
DB01403,DB01114,"Potentially significant"
DB01403,DB01136,"Potentially significant"
DB01403,DB01142,"Potentially significant"
DB01403,DB01149,"Potentially significant"
DB01403,DB01151,"Potentially significant"
DB01403,DB01195,"Potentially significant"
DB01403,DB01197,"Potentially significant"
DB01403,DB01238,"Potentially significant"
DB01403,DB01242,"Potentially significant"
DB01403,DB01577,"Potentially significant"
DB01403,DB01621,"Potentially significant"
DB01403,DB01624,"Potentially significant"
DB01403,DB04844,"Potentially significant"
DB01403,DB04946,"Potentially significant"
DB01403,DB09039,"Potentially significant"
DB01403,DB09068,"Potentially significant"
DB01403,DB09290,"Potentially significant"
DB01406,DB00266,Critical
DB01406,DB00641,Critical
DB01406,DB00682,Significant
DB01406,DB00864,Significant
DB01406,DB00946,Critical
DB01416,DB00338,Significant
DB01416,DB00448,Significant
DB01416,DB00501,Significant
DB01416,DB00736,Significant
DB01416,DB00863,Significant
DB01416,DB00927,Significant
DB01416,DB01129,Significant
DB01432,DB00266,Significant
DB01432,DB00682,Significant
DB01432,DB00688,Significant
DB01432,DB00946,Significant
DB01432,DB01024,Significant
DB01440,DB00150,Critical
DB01440,DB00186,Critical
DB01440,DB00189,Critical
DB01440,DB00193,Critical
DB01440,DB00228,Critical
DB01440,DB00231,Critical
DB01440,DB00241,Critical
DB01440,DB00292,Critical
DB01440,DB00295,Critical
DB01440,DB00306,Critical
DB01440,DB00318,Critical
DB01440,DB00321,Critical
DB01440,DB00327,Critical
DB01440,DB00333,Critical
DB01440,DB00334,Critical
DB01440,DB00344,Critical
DB01440,DB00349,Critical
DB01440,DB00363,Critical
DB01440,DB00370,Critical
DB01440,DB00371,Critical
DB01440,DB00372,Critical
DB01440,DB00402,Critical
DB01440,DB00404,Critical
DB01440,DB00420,Critical
DB01440,DB00425,Critical
DB01440,DB00450,Critical
DB01440,DB00454,Critical
DB01440,DB00458,Critical
DB01440,DB00463,Critical
DB01440,DB00474,Critical
DB01440,DB00477,Critical
DB01440,DB00540,Critical
DB01440,DB00543,Critical
DB01440,DB00599,Critical
DB01440,DB00628,Critical
DB01440,DB00656,Critical
DB01440,DB00660,Critical
DB01440,DB00679,Critical
DB01440,DB00683,Critical
DB01440,DB00690,Critical
DB01440,DB00697,Critical
DB01440,DB00708,Critical
DB01440,DB00726,Critical
DB01440,DB00753,Critical
DB01440,DB00801,Critical
DB01440,DB00818,Critical
DB01440,DB00829,Critical
DB01440,DB00831,Critical
DB01440,DB00844,Critical
DB01440,DB00849,Critical
DB01440,DB00854,Critical
DB01440,DB00897,Critical
DB01440,DB00924,Critical
DB01440,DB00933,Critical
DB01440,DB00934,Critical
DB01440,DB00956,Critical
DB01440,DB00962,Critical
DB01440,DB01028,Critical
DB01440,DB01031,Critical
DB01440,DB01068,Critical
DB01440,DB01069,Critical
DB01440,DB01107,Critical
DB01440,DB01142,Critical
DB01440,DB01149,Critical
DB01440,DB01151,Critical
DB01440,DB01154,Critical
DB01440,DB01159,Critical
DB01440,DB01189,Critical
DB01440,DB01209,Critical
DB01440,DB01221,Critical
DB01440,DB01224,Critical
DB01440,DB01227,Critical
DB01440,DB01236,Critical
DB01440,DB01351,Critical
DB01440,DB01352,Critical
DB01440,DB01355,Critical
DB01440,DB01435,Critical
DB01440,DB01437,Critical
DB01440,DB01483,Critical
DB01440,DB01551,Critical
DB01440,DB01563,Critical
DB01440,DB04833,Critical
DB01440,DB06204,Critical
DB01440,DB06216,Critical
DB01440,DB06716,Critical
DB01440,DB09117,Critical
DB01440,DB13160,Critical
DB01563,DB00199,Significant
DB01576,DB00752,Critical
DB01576,DB00780,Critical
DB01576,DB01247,Critical
DB01576,DB01626,Critical
DB01576,DB08824,Significant
DB01577,DB00752,Critical
DB01577,DB00780,Critical
DB01577,DB01626,Critical
DB01577,DB08824,Significant
DB01582,DB00563,Critical
DB01582,DB06813,Critical
DB01588,DB00503,Significant
DB01588,DB01440,Critical
DB01588,DB09072,Critical
DB01589,DB00503,Significant
DB01589,DB01440,Critical
DB01589,DB09072,Critical
DB01590,DB00196,Significant
DB01590,DB00199,Significant
